fridgeTemp,bpm,temp,sg,count,temp_target,roomTemp,gravity_target,hysteresis,device_integration,percentage,report_source,type,pour_volume,battery,device_state,comment,volume_unit,time,rssi,device_source,beer,max_volume,ph,pressure,id,volume,angle,__acc_reading_doc_id,__acc_reading_data_id,timepoint
,,20.1,1.008,,,,,,default,,,stream,,,,,,1741441947636,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,MlTvbfOrgDbsQl0w37ZS,2025-03-08T13:52:27.636Z
,,20.2,1.008,,,,,,default,,,stream,,,,,,1741438347282,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,om7JcWLRisdNYKp32n45,2025-03-08T12:52:27.282Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741434747372,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,RoGAXbBeidZIeL63CAsE,2025-03-08T11:52:27.372Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741431147090,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,l40gQ7l23IB8lSEVcO8e,2025-03-08T10:52:27.090Z
,,20.1,1.008,,,,,,default,,,stream,,,,,,1741427547908,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,1hzyCsDTFFqY5U90C2Po,2025-03-08T09:52:27.908Z
,,20.1,1.008,,,,,,default,,,stream,,,,,,1741423946951,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,56QebmbId7DvmXYyyP2P,2025-03-08T08:52:26.951Z
,,20.3,1.008,,,,,,default,,,stream,,,,,,1741420347102,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,TvmIW0dC63SrbIaHqcS7,2025-03-08T07:52:27.102Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741416747147,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,vYRXON9itGj8tMGpn300,2025-03-08T06:52:27.147Z
,,20.1,1.008,,,,,,default,,,stream,,,,,,1741413147026,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,XujfWoXp0OLIjU5RIST8,2025-03-08T05:52:27.026Z
,,20.4,1.008,,,,,,default,,,stream,,,,,,1741409545158,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,wKc3GXxprHVnOv4kuhoe,2025-03-08T04:52:25.158Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741405946634,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,9UfJKbP7vwPukagFEHfA,2025-03-08T03:52:26.634Z
,,20,1.008,,,,,,default,,,stream,,,,,,1741402346491,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,kIW7lJxe9rvYTXCJn600,2025-03-08T02:52:26.491Z
,,20.2,1.008,,,,,,default,,,stream,,,,,,1741398747500,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,PCPAHOgTKYSlz1vCgaty,2025-03-08T01:52:27.500Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741395146618,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,3lyiFHYtwaBTCXqv0X2C,2025-03-08T00:52:26.618Z
,,20.4,1.008,,,,,,default,,,stream,,,,,,1741391546122,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,eG6rJsA1aGdjPNyIyZ28,2025-03-07T23:52:26.122Z
,,20,1.008,,,,,,default,,,stream,,,,,,1741387946539,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,cXVBhWs7GZu0R0wKTw6p,2025-03-07T22:52:26.539Z
,,20.2,1.008,,,,,,default,,,stream,,,,,,1741384345316,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,2VnFAAasMmYyPsKnyRVC,2025-03-07T21:52:25.316Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741380746638,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Ivp5vztSgO3Sj9ybDWLb,2025-03-07T20:52:26.638Z
,,19.7,1.008,,,,,,default,,,stream,,,,,,1741377146755,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,QcifeZTYfLhCiZnFpjHA,2025-03-07T19:52:26.755Z
,,20,1.008,,,,,,default,,,stream,,,,,,1741373547134,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,jJFgSfbk3yFS654MZACv,2025-03-07T18:52:27.134Z
,,20.1,1.008,,,,,,default,,,stream,,,,,,1741369947276,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,WlGpiTu5Cn9c9FqNUTpR,2025-03-07T17:52:27.276Z
,,20.3,1.008,,,,,,default,,,stream,,,,,,1741366343143,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,GM4Gsd9A3IYx33M1o6yz,2025-03-07T16:52:23.143Z
,,20.4,1.009,,,,,,default,,,stream,,,,,,1741362742371,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,5nTWk3WLzmwe5oYRRN5H,2025-03-07T15:52:22.371Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741359144788,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,eBSPFWTt8sjAyhaWaFvj,2025-03-07T14:52:24.788Z
,,20.2,1.009,,,,,,default,,,stream,,,,,,1741355542923,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,zqbu2T894ntv4l9ka51P,2025-03-07T13:52:22.923Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741351943801,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,nhH6FFzECwZ7WFFQjnvi,2025-03-07T12:52:23.801Z
,,20.3,1.009,,,,,,default,,,stream,,,,,,1741348341773,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,hsE5Cp6tX2qpXuuormY1,2025-03-07T11:52:21.773Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741344741337,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,W7LcpyFTEtC4Eswuny0n,2025-03-07T10:52:21.337Z
,,20,1.009,,,,,,default,,,stream,,,,,,1741341140981,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,curFNHMuEuSrBC7S0Hjr,2025-03-07T09:52:20.981Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741337540695,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,RPFyTjJoyoqEFCX6Yotf,2025-03-07T08:52:20.695Z
,,20.2,1.009,,,,,,default,,,stream,,,,,,1741333939824,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,m9Hi4XewX6DKPFcSZNx3,2025-03-07T07:52:19.824Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741330339972,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,qSRvRgWkUcPPPklD4SCI,2025-03-07T06:52:19.972Z
,,19.9,1.009,,,,,,default,,,stream,,,,,,1741326739534,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,vc7bJUSMu3tjlbULy4ia,2025-03-07T05:52:19.534Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741323144620,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,dAd7TplNCuR3YilbQEzT,2025-03-07T04:52:24.620Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741319543523,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ncboFCdCikVOuZsrMGlI,2025-03-07T03:52:23.523Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741315942770,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Y64uBUg09AkCgZpqE86z,2025-03-07T02:52:22.770Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741312340346,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,V1YA3HExyPhMsxHU94iz,2025-03-07T01:52:20.346Z
,,20.2,1.009,,,,,,default,,,stream,,,,,,1741308740188,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,JCNarIRwK5TzyTa2gVe3,2025-03-07T00:52:20.188Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741305141266,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,0eFqmXXDnGyAys2pcyIx,2025-03-06T23:52:21.266Z
,,20,1.009,,,,,,default,,,stream,,,,,,1741301539243,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,BfnepDwvs6BD4iq7pRof,2025-03-06T22:52:19.243Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741297939529,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,3nkIkM0YwtfZ2mKYYju2,2025-03-06T21:52:19.529Z
,,20.3,1.009,,,,,,default,,,stream,,,,,,1741294338773,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,zsZKwZjYAxdCarMBJo5Z,2025-03-06T20:52:18.773Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741290737938,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,myCYlZr1MRJfMZcWHzM3,2025-03-06T19:52:17.938Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741287138896,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,QpVwfuzM8ayt3ijxX48O,2025-03-06T18:52:18.896Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741283537508,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Rq899SHtLMk48SXENkAH,2025-03-06T17:52:17.508Z
,,20.3,1.009,,,,,,default,,,stream,,,,,,1741279938056,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,48az3Cn5sxqOPlQewm27,2025-03-06T16:52:18.056Z
,,20.3,1.009,,,,,,default,,,stream,,,,,,1741276338485,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,CRok1xjlDFT2PEba68FC,2025-03-06T15:52:18.485Z
,,20.2,1.009,,,,,,default,,,stream,,,,,,1741272740841,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,p3cvW3rhIsmm4VvIo4Y6,2025-03-06T14:52:20.841Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741269137881,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,U2nksJjBG2al0RrQ62gi,2025-03-06T13:52:17.881Z
,,20,1.009,,,,,,default,,,stream,,,,,,1741265537779,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,81Tv7NURA6BviOxf24Fp,2025-03-06T12:52:17.779Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741261937070,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Rhbt6CwwroXQMFMdP5y6,2025-03-06T11:52:17.070Z
,,20.3,1.01,,,,,,default,,,stream,,,,,,1741258337528,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Ouj6VP17uFHuAqNzz0N0,2025-03-06T10:52:17.528Z
,,19.7,1.009,,,,,,default,,,stream,,,,,,1741254741475,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,qeKnLDNRdKOpOjJHyEmk,2025-03-06T09:52:21.475Z
,,20.1,1.009,,,,,,default,,,stream,,,,,,1741251137856,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,iUxfksCba4tEBxOEaaFx,2025-03-06T08:52:17.856Z
,,20.2,1.009,,,,,,default,,,stream,,,,,,1741247537881,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,bkeoeevnYxQbWNuyFzSO,2025-03-06T07:52:17.881Z
,,19.7,1.01,,,,,,default,,,stream,,,,,,1741243937517,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,DK7OBO8tr8MIqM1ckwuL,2025-03-06T06:52:17.517Z
,,20.2,1.009,,,,,,default,,,stream,,,,,,1741240337058,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ZnJMErPd9W3enmXynM5D,2025-03-06T05:52:17.058Z
,,20.1,1.01,,,,,,default,,,stream,,,,,,1741236735649,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,v2M2dcSbfEHH75c4rKgE,2025-03-06T04:52:15.649Z
,,20.3,1.009,,,,,,default,,,stream,,,,,,1741233134647,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,r3oDHL5X7vBuCaUsJ9Ok,2025-03-06T03:52:14.647Z
,,19.7,1.01,,,,,,default,,,stream,,,,,,1741229534537,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,q0yu9xdxG7R6X3SsBIrA,2025-03-06T02:52:14.537Z
,,20,1.01,,,,,,default,,,stream,,,,,,1741225934820,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,TATX9nLyTCsjpmkZ8ZgW,2025-03-06T01:52:14.820Z
,,20.3,1.009,,,,,,default,,,stream,,,,,,1741222334181,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,71duFgTaanjnv1YGhieg,2025-03-06T00:52:14.181Z
,,19.7,1.01,,,,,,default,,,stream,,,,,,1741218732907,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,5Ym9JTRnEC0FV9FxDa5r,2025-03-05T23:52:12.907Z
,,20,1.01,,,,,,default,,,stream,,,,,,1741215137639,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,SnpJOtXmDcDb395PekIr,2025-03-05T22:52:17.639Z
,,20.1,1.01,,,,,,default,,,stream,,,,,,1741211536858,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,37vkqLMAsTLzPoF8QNnH,2025-03-05T21:52:16.858Z
,,20.3,1.01,,,,,,default,,,stream,,,,,,1741207936463,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,W3oPWe9XkV7eHOxM3Nxe,2025-03-05T20:52:16.463Z
,,19.7,1.01,,,,,,default,,,stream,,,,,,1741204336681,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,0wdMLtvUnuoQKXXHVP0B,2025-03-05T19:52:16.681Z
,,20.4,1.01,,,,,,default,,,stream,,,,,,1741200736240,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,VNRKRpxdxG4rDo2mvMao,2025-03-05T18:52:16.240Z
,,20,1.01,,,,,,default,,,stream,,,,,,1741197134966,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,vc8lvLg0OgVTO8LcmgaK,2025-03-05T17:52:14.966Z
,,20.1,1.01,,,,,,default,,,stream,,,,,,1741193532520,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Fu4odWQQkToh5OZ394Jx,2025-03-05T16:52:12.520Z
,,20.2,1.01,,,,,,default,,,stream,,,,,,1741189932520,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,rOYosMPyDiqw6mhtVGuc,2025-03-05T15:52:12.520Z
,,20.4,1.01,,,,,,default,,,stream,,,,,,1741186331937,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,jFfJ3SPT5bv3QFplkBDe,2025-03-05T14:52:11.937Z
,,20.3,1.01,,,,,,default,,,stream,,,,,,1741182731574,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,eRJQw1DdaiEVpLOsmcfc,2025-03-05T13:52:11.574Z
,,20.2,1.01,,,,,,default,,,stream,,,,,,1741179131235,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,iIpg3uBsyKbvS8qj93nw,2025-03-05T12:52:11.235Z
,,20.1,1.01,,,,,,default,,,stream,,,,,,1741175536027,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,JbfUpDUSfy55bMCAJotW,2025-03-05T11:52:16.027Z
,,20.3,1.01,,,,,,default,,,stream,,,,,,1741171935886,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Q1ojszwNjDHxKckSmlaR,2025-03-05T10:52:15.886Z
,,19.7,1.01,,,,,,default,,,stream,,,,,,1741168334633,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,LWmHLp2HsvLlLXJLdKIt,2025-03-05T09:52:14.633Z
,,20.2,1.01,,,,,,default,,,stream,,,,,,1741164734124,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,9s3rbj8J5qUMB1umPgmE,2025-03-05T08:52:14.124Z
,,20.1,1.01,,,,,,default,,,stream,,,,,,1741161134109,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,7AvbCwn7OGl3EJFnQu5j,2025-03-05T07:52:14.109Z
,,20.3,1.01,,,,,,default,,,stream,,,,,,1741157533598,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,wUNX8iyUOopp4DLsY4BZ,2025-03-05T06:52:13.598Z
,,19.7,1.01,,,,,,default,,,stream,,,,,,1741153932939,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,CgKJbdSWY9QJchfH20bC,2025-03-05T05:52:12.939Z
,,20,1.01,,,,,,default,,,stream,,,,,,1741150334149,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,jL5gnSlFSlklA7SJhec3,2025-03-05T04:52:14.149Z
,,20.2,1.011,,,,,,default,,,stream,,,,,,1741146733284,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,CCvLLmGcszzpohmudIaF,2025-03-05T03:52:13.284Z
,,20.4,1.011,,,,,,default,,,stream,,,,,,1741143131689,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,NTqq9r3cgnLOCjnriTbu,2025-03-05T02:52:11.689Z
,,20.1,1.011,,,,,,default,,,stream,,,,,,1741139530720,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,WN6b0cj8qYVdaWypvpXV,2025-03-05T01:52:10.720Z
,,20.1,1.011,,,,,,default,,,stream,,,,,,1741135931049,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,rAcmyuhC8BmC9qS6GOM4,2025-03-05T00:52:11.049Z
,,20.4,1.011,,,,,,default,,,stream,,,,,,1741132330968,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Q6ved78QPwqj9ru3X1HV,2025-03-04T23:52:10.968Z
,,20.4,1.011,,,,,,default,,,stream,,,,,,1741128730772,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,aq5ATbtMwkmhB3WiBYc2,2025-03-04T22:52:10.772Z
,,20,1.011,,,,,,default,,,stream,,,,,,1741125130124,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Wt2h0MwY7Zk1NLXi6bPd,2025-03-04T21:52:10.124Z
,,20.2,1.011,,,,,,default,,,stream,,,,,,1741121534505,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,RUHht7pZ73pC1xakvH1b,2025-03-04T20:52:14.505Z
,,20.4,1.011,,,,,,default,,,stream,,,,,,1741117932058,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,dlLCXS7D5Fq8QOsrrTOH,2025-03-04T19:52:12.058Z
,,20.3,1.011,,,,,,default,,,stream,,,,,,1741114330859,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,hi8J8ybtA5BrK0yLbYLn,2025-03-04T18:52:10.859Z
,,20.2,1.011,,,,,,default,,,stream,,,,,,1741110729284,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,bIVKpt8rROSCIBp86I4Q,2025-03-04T17:52:09.284Z
,,20.3,1.011,,,,,,default,,,stream,,,,,,1741107131645,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,11pka756WfMea24NnRgE,2025-03-04T16:52:11.645Z
,,19.7,1.011,,,,,,default,,,stream,,,,,,1741103530341,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,f6HTqnkmStGSXtnv2hcv,2025-03-04T15:52:10.341Z
,,20.1,1.011,,,,,,default,,,stream,,,,,,1741099929824,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,u8WZjyYEEw8G70SpDVly,2025-03-04T14:52:09.824Z
,,20.1,1.011,,,,,,default,,,stream,,,,,,1741096328049,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,b5gJrlPjOSwCAKfU3RXD,2025-03-04T13:52:08.049Z
