fridgeTemp,bpm,temp,sg,count,temp_target,roomTemp,gravity_target,hysteresis,device_integration,percentage,report_source,type,pour_volume,battery,device_state,comment,volume_unit,time,rssi,device_source,beer,max_volume,ph,pressure,id,volume,angle,__acc_reading_doc_id,__acc_reading_data_id,timepoint
,,20.2,1.011,,,,,,default,,,stream,,,,,,1741092729638,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,wGaE099fpo5n9sPkypEh,2025-03-04T12:52:09.638Z
,,20.4,1.011,,,,,,default,,,stream,,,,,,1741089127741,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,txBXjyz3Tcqth9Onlpzv,2025-03-04T11:52:07.741Z
,,20.3,1.011,,,,,,default,,,stream,,,,,,1741085526834,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Xqocy2QvCeXuLYohlp1J,2025-03-04T10:52:06.834Z
,,20.1,1.012,,,,,,default,,,stream,,,,,,1741081926249,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,QjHVP3nNX7hZd25BEG4E,2025-03-04T09:52:06.249Z
,,20.3,1.011,,,,,,default,,,stream,,,,,,1741078327718,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,4Gx8x6lDZjOIR1mlzUxJ,2025-03-04T08:52:07.718Z
,,20.2,1.011,,,,,,default,,,stream,,,,,,1741074727487,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,2V0WDlWCJAAbjvADXE8f,2025-03-04T07:52:07.487Z
,,19.9,1.012,,,,,,default,,,stream,,,,,,1741071129984,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,UtsNofW5BGN0Jz2QeDkp,2025-03-04T06:52:09.984Z
,,19.3,1.012,,,,,,default,,,stream,,,,,,1741067526645,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,136rkZJKPUr5hnwWrvUy,2025-03-04T05:52:06.645Z
,,19.1,1.012,,,,,,default,,,stream,,,,,,1741063926197,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,xfe85DuSlBsFodc1iwOA,2025-03-04T04:52:06.197Z
,,19,1.012,,,,,,default,,,stream,,,,,,1741060328121,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,LOMNigJLASg6DTGGxeLT,2025-03-04T03:52:08.121Z
,,19.2,1.011,,,,,,default,,,stream,,,,,,1741056727237,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,qmDaKjZTQ4Qk3ap1gtVs,2025-03-04T02:52:07.237Z
,,19.4,1.012,,,,,,default,,,stream,,,,,,1741053128735,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,IXrk12Bi5KjAKEPE1IZ7,2025-03-04T01:52:08.735Z
,,18.7,1.012,,,,,,default,,,stream,,,,,,1741049528062,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,i3c8UtB4BqNJfA6nVBYz,2025-03-04T00:52:08.062Z
,,19,1.012,,,,,,default,,,stream,,,,,,1741045927859,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,OXQFb2vZVmtdrPV18Tym,2025-03-03T23:52:07.859Z
,,19.2,1.012,,,,,,default,,,stream,,,,,,1741042328482,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,TwOhFtSeEnCxIQLFRKuJ,2025-03-03T22:52:08.482Z
,,19.3,1.012,,,,,,default,,,stream,,,,,,1741038727094,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,NPCZAGqRPUSM3YUKHsg5,2025-03-03T21:52:07.094Z
,,18.7,1.012,,,,,,default,,,stream,,,,,,1741035126952,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,rN6qaD7LytZs1X6vmH5P,2025-03-03T20:52:06.952Z
,,18.7,1.012,,,,,,default,,,stream,,,,,,1741031527833,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,cR7IslRn9QaAQ6WoVMF3,2025-03-03T19:52:07.833Z
,,19,1.012,,,,,,default,,,stream,,,,,,1741027927117,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,agFAATfowDgObQqJ02Bp,2025-03-03T18:52:07.117Z
,,19,1.012,,,,,,default,,,stream,,,,,,1741024325656,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,kjTr0qKyiQ5joOrlSms2,2025-03-03T17:52:05.656Z
,,19.2,1.012,,,,,,default,,,stream,,,,,,1741020724552,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,nzx5b3KFBFHmlYffqABm,2025-03-03T16:52:04.552Z
,,19.2,1.013,,,,,,default,,,stream,,,,,,1741017124525,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,WbVfytf2aJi3zGoLLxfs,2025-03-03T15:52:04.525Z
,,19.3,1.013,,,,,,default,,,stream,,,,,,1741013523776,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,wzUtJSG9w408PFgGbetF,2025-03-03T14:52:03.776Z
,,19.3,1.013,,,,,,default,,,stream,,,,,,1741009927966,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,h3D2JAXHVlLAycn7b94D,2025-03-03T13:52:07.966Z
,,19.3,1.013,,,,,,default,,,stream,,,,,,1741006327943,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,WmaCfriCsgtzPsIS7EIr,2025-03-03T12:52:07.943Z
,,18.8,1.014,,,,,,default,,,stream,,,,,,1741002727509,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,nME10b6LEmuEGqArpOfg,2025-03-03T11:52:07.509Z
,,19.3,1.013,,,,,,default,,,stream,,,,,,1740999127345,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,TxR7FbrHE65pfk2qDGxn,2025-03-03T10:52:07.345Z
,,19,1.014,,,,,,default,,,stream,,,,,,1740995526695,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ovDGicCYRZcZbyc1IJ7I,2025-03-03T09:52:06.695Z
,,19.2,1.014,,,,,,default,,,stream,,,,,,1740991924015,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,XJuLLG9O7XgXRnpPYmUQ,2025-03-03T08:52:04.015Z
,,19.3,1.014,,,,,,default,,,stream,,,,,,1740988323748,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,LQgbnmoWmS4vhQOJMquk,2025-03-03T07:52:03.748Z
,,18.7,1.015,,,,,,default,,,stream,,,,,,1740984722978,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Ss8AEe1bdSuFknNfKX7h,2025-03-03T06:52:02.978Z
,,18.7,1.015,,,,,,default,,,stream,,,,,,1740981123101,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,PsbxY6mKI0QZStDv1WAK,2025-03-03T05:52:03.101Z
,,19,1.015,,,,,,default,,,stream,,,,,,1740977522944,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,reI1jvhBI7cUz71nvuoJ,2025-03-03T04:52:02.944Z
,,19.1,1.016,,,,,,default,,,stream,,,,,,1740973922590,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,RUVgVEVUu5FCfzULdayJ,2025-03-03T03:52:02.590Z
,,19.2,1.016,,,,,,default,,,stream,,,,,,1740970322638,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,KgfUmgvQmAfeSCld5ejj,2025-03-03T02:52:02.638Z
,,19.3,1.017,,,,,,default,,,stream,,,,,,1740966728202,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,g0OegsrkI4gKzn1jnMfe,2025-03-03T01:52:08.202Z
,,18.9,1.017,,,,,,default,,,stream,,,,,,1740963124380,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,KUMxih3NrtJ7sGLSU5bj,2025-03-03T00:52:04.380Z
,,19,1.018,,,,,,default,,,stream,,,,,,1740959522237,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,SIORLGQHH5g9prIgsuaP,2025-03-02T23:52:02.237Z
,,18.9,1.019,,,,,,default,,,stream,,,,,,1740955922273,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,XJSRNL6TrYd7aQgbLyid,2025-03-02T22:52:02.273Z
,,18.9,1.02,,,,,,default,,,stream,,,,,,1740952321103,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,PcilgUKfnTilbVcgB6Ye,2025-03-02T21:52:01.103Z
,,18.7,1.02,,,,,,default,,,stream,,,,,,1740948721096,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,oRXu7LBFdirCv2wQ6qxA,2025-03-02T20:52:01.096Z
,,18.7,1.021,,,,,,default,,,stream,,,,,,1740945123314,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,bbgq4DWTiwEHkM96UDsP,2025-03-02T19:52:03.314Z
,,19.3,1.022,,,,,,default,,,stream,,,,,,1740941522408,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,1Dq7OrqHtvTsWHDUCO14,2025-03-02T18:52:02.408Z
,,19.3,1.023,,,,,,default,,,stream,,,,,,1740937921672,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,v7vasM6oo7arUE4erO8Q,2025-03-02T17:52:01.672Z
,,18.9,1.024,,,,,,default,,,stream,,,,,,1740934321212,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,RtT35nViDsNiEaK9o3AL,2025-03-02T16:52:01.212Z
,,18.9,1.025,,,,,,default,,,stream,,,,,,1740930721182,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,tLiTMdsNZbAqIbob3MHF,2025-03-02T15:52:01.182Z
,,18.7,1.026,,,,,,default,,,stream,,,,,,1740927120507,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,JunOKgEZR6Z1iTKt56KH,2025-03-02T14:52:00.507Z
,,19.3,1.027,,,,,,default,,,stream,,,,,,1740923523772,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,wHgEIOyBRu75Y5aaapFR,2025-03-02T13:52:03.772Z
,,18.8,1.028,,,,,,default,,,stream,,,,,,1740919923226,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,KBhwBokmmv92FtZch7Ap,2025-03-02T12:52:03.226Z
,,18.9,1.029,,,,,,default,,,stream,,,,,,1740916322821,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ay2jYNXSRAjW1YapCjh0,2025-03-02T11:52:02.821Z
,,18.8,1.03,,,,,,default,,,stream,,,,,,1740912723181,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Um2Qh0F4eUcWiVgHXqRe,2025-03-02T10:52:03.181Z
,,18.8,1.031,,,,,,default,,,stream,,,,,,1740909121432,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,2l0sGnatZeyihwxwybMx,2025-03-02T09:52:01.432Z
,,18.8,1.032,,,,,,default,,,stream,,,,,,1740905521031,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,zg3t9cUFfYfB52K5XlHB,2025-03-02T08:52:01.031Z
,,18.7,1.033,,,,,,default,,,stream,,,,,,1740901920390,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,E9mvPx6o2gpinRRf4zvp,2025-03-02T07:52:00.390Z
,,18.8,1.033,,,,,,default,,,stream,,,,,,1740898320017,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,GakjON4L4w5BshfrOmll,2025-03-02T06:52:00.017Z
,,19.4,1.035,,,,,,default,,,stream,,,,,,1740894720099,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,N6FAV3ep6RrAyhKjsIZ2,2025-03-02T05:52:00.099Z
,,19.3,1.035,,,,,,default,,,stream,,,,,,1740891119499,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,tDglZtsZMq6vcUunTEpZ,2025-03-02T04:51:59.499Z
,,19.3,1.036,,,,,,default,,,stream,,,,,,1740887519799,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,j7aUA9mggtuS5phcCucc,2025-03-02T03:51:59.799Z
,,19.2,1.038,,,,,,default,,,stream,,,,,,1740883919454,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,vZnlVGDrug3izjGQ5vXh,2025-03-02T02:51:59.454Z
,,19.3,1.039,,,,,,default,,,stream,,,,,,1740880317351,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,qiG2uXcLHsjuxs5mDC11,2025-03-02T01:51:57.351Z
,,19.2,1.04,,,,,,default,,,stream,,,,,,1740876716958,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,QiZbscNF6PBPuHprP5UY,2025-03-02T00:51:56.958Z
,,19.2,1.04,,,,,,default,,,stream,,,,,,1740873121316,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,42Pa13jHw5PqnxHrmYm2,2025-03-01T23:52:01.316Z
,,19.2,1.041,,,,,,default,,,stream,,,,,,1740869518682,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,GHRdM43fPncCdXw6eDs5,2025-03-01T22:51:58.682Z
,,19.3,1.041,,,,,,default,,,stream,,,,,,1740865918762,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,1NSDn8aqBMpOPmWQOscq,2025-03-01T21:51:58.762Z
,,19.3,1.042,,,,,,default,,,stream,,,,,,1740862318747,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,MTuJfYT704N6WCZuntQV,2025-03-01T20:51:58.747Z
,,19.2,1.043,,,,,,default,,,stream,,,,,,1740858718401,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,RyhEKUTm9RgQaSuGmHsE,2025-03-01T19:51:58.401Z
,,18.7,1.044,,,,,,default,,,stream,,,,,,1740855118116,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,2dfQGqJq1cVlclXkoTZM,2025-03-01T18:51:58.116Z
,,18.8,1.044,,,,,,default,,,stream,,,,,,1740851517651,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,TdQ40ObkGObKX2KxjpgT,2025-03-01T17:51:57.651Z
,,19.3,1.044,,,,,,default,,,stream,,,,,,1740847917653,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Szo5BNUliHcnW9LAgLn2,2025-03-01T16:51:57.653Z
,,19.1,1.044,,,,,,default,,,stream,,,,,,1740844317194,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,fDRYYcv3tmOXf4WRZcqB,2025-03-01T15:51:57.194Z
,,19.2,1.044,,,,,,default,,,stream,,,,,,1740840716670,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,FZQh93AnVe62po2EoSPQ,2025-03-01T14:51:56.670Z
,,19.3,1.044,,,,,,default,,,stream,,,,,,1740837120216,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,kQjpjHxnTmBDoJIWUi5z,2025-03-01T13:52:00.216Z
,,18.8,1.044,,,,,,default,,,stream,,,,,,1740833519578,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,30ZvJiHaERAJGxfkjG8G,2025-03-01T12:51:59.578Z
,,18.8,1.045,,,,,,default,,,stream,,,,,,1740829919085,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,5CXujy0A8ztWhH4F0Jei,2025-03-01T11:51:59.085Z
,,19.3,1.045,,,,,,default,,,stream,,,,,,1740826318560,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,Av15iVkAfnZZoEH6xWnx,2025-03-01T10:51:58.560Z
,,19,1.045,,,,,,default,,,stream,,,,,,1740822718005,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ZCfix9mgLckfq7NKmLKO,2025-03-01T09:51:58.005Z
,,19.2,1.045,,,,,,default,,,stream,,,,,,1740819117059,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,XwG0Oi6KjgID211cfxGR,2025-03-01T08:51:57.059Z
,,19.4,1.045,,,,,,default,,,stream,,,,,,1740815517070,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,L4r5xdTreh2E5yP17Btc,2025-03-01T07:51:57.070Z
,,18.7,1.045,,,,,,default,,,stream,,,,,,1740811916457,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,8oNELexe3IrlxLloH63s,2025-03-01T06:51:56.457Z
,,19.3,1.045,,,,,,default,,,stream,,,,,,1740808316081,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,EVEdcK8rVeruLFErunYR,2025-03-01T05:51:56.081Z
,,19.1,1.045,,,,,,default,,,stream,,,,,,1740804714999,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,US2GWUOb79kDcBxpoJ63,2025-03-01T04:51:54.999Z
,,19.3,1.045,,,,,,default,,,stream,,,,,,1740801114987,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,WbqwxO9CbTNgGcKRGwHO,2025-03-01T03:51:54.987Z
,,18.7,1.045,,,,,,default,,,stream,,,,,,1740797515003,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ecnVDoTh6kEBkydsAyTy,2025-03-01T02:51:55.003Z
,,19.3,1.045,,,,,,default,,,stream,,,,,,1740793915455,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,NohgYMlMUnp6PnQs0kOb,2025-03-01T01:51:55.455Z
,,19,1.045,,,,,,default,,,stream,,,,,,1740790315417,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ng2nFCR0MxxvSwlFdhV7,2025-03-01T00:51:55.417Z
,,19.2,1.045,,,,,,default,,,stream,,,,,,1740786714918,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,2SEI65ZbxaSA0cZQpNuA,2025-02-28T23:51:54.918Z
,,18.7,1.045,,,,,,default,,,stream,,,,,,1740783115496,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,WYvlNs8bLbBJUK8BuNIh,2025-02-28T22:51:55.496Z
,,19.4,1.045,,,,,,default,,,stream,,,,,,1740779514880,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,mKXEQmPktQCxNOyK6CWp,2025-02-28T21:51:54.880Z
,,19,1.045,,,,,,default,,,stream,,,,,,1740775914374,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,0PFKuwzGIP8YX2ImGP5y,2025-02-28T20:51:54.374Z
,,19.1,1.045,,,,,,default,,,stream,,,,,,1740772314360,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,8uILM7OZxwHhGHLNuQYo,2025-02-28T19:51:54.360Z
,,20.2,1.045,,,,,,default,,,stream,,,,,,1740768713794,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ug6UgYcGimOW0MO8epse,2025-02-28T18:51:53.794Z
,,20.4,1.045,,,,,,default,,,stream,,,,,,1740767816881,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,ffyWUT6Bl1eD9p2jqcjx,2025-02-28T18:36:56.881Z
,,20.7,1.045,,,,,,default,,,stream,,,,,,1740766916485,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,odE40AVlFixqsDBOQpz7,2025-02-28T18:21:56.485Z
,,21,1.045,,,,,,default,,,stream,,,,,,1740766015764,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,DqoKubfd5r0OranANAaZ,2025-02-28T18:06:55.764Z
,,21.4,1.045,,,,,,default,,,stream,,,,,,1740765115706,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,FDV1O1rpGkFjwvmPSVC3,2025-02-28T17:51:55.706Z
,,21.6,1.045,,,,,,default,,,stream,,,,,,1740764215898,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,rZqgyZ75uMiRmuseuhTe,2025-02-28T17:36:55.898Z
,,22.2,1.045,,,,,,default,,,stream,,,,,,1740763315801,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,HObrxPWAO9RoqvIdaEtb,2025-02-28T17:21:55.801Z
,,22.6,1.045,,,,,,default,,,stream,,,,,,1740762416284,,,,,,,KOMORA,,,JJmij8Zf0FWxxx6inWOhvzOkeLV4KI$0$stream$KOMORA$0,GjU3IOJbEbD6k9fMwgKf,2025-02-28T17:06:56.284Z